mcq_id,subject,topic_id,action,new_options,new_correct_idx,new_probability,v_reason
ST_AGR_Q007,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
ST_AGR_Q008,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.877,OK
ST_AGR_Q009,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_AGR_Q011,Science & Tech,ST_AGR,KEEP_FACTUAL,"['A scheme to provide drones to women Self-Help Groups for agricultural applications with 80% subsidy', 'A regulatory framework under DGCA for agricultural drone operations in India', 'A scheme promoting natural farming through technology integration in agriculture', 'An initiative for biofortification of crops using drone-based precision farming techniques']",0,0.877,FACTUAL_OK
ST_AGR_Q012,Science & Tech,ST_AGR,KEEP_FACTUAL,"[""A research institute that developed the world's first genetically modified cotton resistant to pink bollworm"", 'An institute under ICAR working on biofortified millet varieties', 'A CSIR laboratory focused on developing natural farming protocols', 'A DRDO facility creating precision agriculture drones for farmers']",0,0.877,FACTUAL_OK
ST_AGR_Q013,Science & Tech,ST_AGR,KEEP_FACTUAL,"['A farming approach that relies on traditional methods and uniform application of inputs across entire fields without technological intervention.', 'An agricultural system that completely avoids external inputs like fertilizers and pesticides, focusing solely on natural processes.', 'A technology-driven farming method that uses data from drones and sensors to apply inputs like water and fertilizers only where and when needed.', 'A crop improvement technique that enhances nutritional content through conventional breeding methods without genetic modification.']",2,0.877,FACTUAL_OK
ST_AGR_Q016,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_AGR_Q018,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_BIO_Q001,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q003,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.84,OK
ST_BIO_Q008,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q009,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q010,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q011,Science & Tech,ST_BIO,KEEP_FACTUAL,"['A policy launched in 2023 to promote gene therapy research in India', 'An initiative established in 1987 to create a biotechnology information network', 'A policy introduced in 2024 to fast-track innovation in bio-manufacturing', 'A program focusing on genome editing for climate-resilient crop development']",2,0.84,FACTUAL_OK
ST_BIO_Q017,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q020,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q023,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q024,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.84,OK
ST_BIO_Q026,Science & Tech,ST_BIO,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.84,OK
ST_BIO_Q027,Science & Tech,ST_BIO,KEEP_FACTUAL,"['A framework issued in 2017 that permits only certain stem cell therapies in India', 'A policy allowing all types of gene therapy treatments in India', 'A 2020 initiative to promote genome editing research in agriculture', 'A regulatory system for approving Bt cotton and Bt brinjal cultivation']",0,0.84,FACTUAL_OK
ST_BIO_Q028,Science & Tech,ST_BIO,KEEP_FACTUAL,"['A global initiative to sequence and map all human genes, completed in 2003', 'A project focused on developing gene therapy for inherited diseases', 'An Indian government program to sequence genomes of indigenous crops', 'A United Nations initiative to regulate biotechnology patents worldwide']",0,0.84,FACTUAL_OK
ST_DEF_Q001,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q002,Science & Tech,ST_DEF,KEEP_FACTUAL,"['an advanced propulsion system for long-range air-to-air missiles', 'a new variant of the Prithvi tactical ballistic missile', 'an indigenous nuclear-powered submarine propulsion technology', 'a supersonic cruise missile jointly developed with Russia']",0,0.845,FACTUAL_OK
ST_DEF_Q006,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q008,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.845,OK
ST_DEF_Q009,Science & Tech,ST_DEF,KEEP_FACTUAL,"['a man-portable air defence system designed to neutralize low-altitude aerial threats', 'a long-range ballistic missile system for strategic deterrence', 'an indigenous fighter aircraft developed for the Indian Air Force', 'a naval cruise missile system for anti-ship warfare']",0,0.845,FACTUAL_OK
ST_DEF_Q014,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q017,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q018,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q019,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_DEF_Q020,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.845,OK
ST_DEF_Q022,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.845,OK
ST_DEF_Q025,Science & Tech,ST_DEF,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.845,OK
ST_DEF_Q026,Science & Tech,ST_DEF,KEEP_FACTUAL,"['A hypersonic cruise missile under joint development by India and Russia', 'A supersonic cruise missile already inducted into the Indian armed forces', 'A subsonic cruise missile developed indigenously by DRDO', 'A tactical ballistic missile with a range of 500 km']",0,0.845,FACTUAL_OK
ST_EMG_Q001,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q002,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q006,Science & Tech,ST_EMG,KEEP_FACTUAL,"[""A humanoid robot designed for ISRO's Gaganyaan uncrewed test flights"", 'A satellite launched by ISRO for X-ray polarimetry studies', 'A nanotechnology mission aiming for top five global ranking by 2030', 'A quantum computing processor developed for space applications']",0,0.495,FACTUAL_OK
ST_EMG_Q007,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q012,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q014,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q015,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.495,OK
ST_EMG_Q016,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.495,OK
ST_EMG_Q017,Science & Tech,ST_EMG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.495,OK
ST_HLT_Q002,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.838,OK
ST_HLT_Q003,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.838,OK
ST_HLT_Q004,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.838,OK
ST_HLT_Q005,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.838,OK
ST_HLT_Q006,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.838,OK
ST_HLT_Q009,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.838,OK
ST_HLT_Q015,Science & Tech,ST_HLT,KEEP_FACTUAL,"['A WHO classification module for Ayurveda, Siddha, and Unani Medicine', 'A WHO list of essential traditional medicines for global use', 'A WHO quality assurance program for herbal drug manufacturing', 'A WHO initiative to integrate traditional medicine into primary healthcare systems']",0,0.838,FACTUAL_OK
ST_HLT_Q020,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.838,OK
ST_HLT_Q022,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.838,OK
ST_HLT_Q025,Science & Tech,ST_HLT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.838,OK
ST_IT_Q004,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.877,OK
ST_IT_Q007,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
ST_IT_Q008,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.877,OK
ST_IT_Q010,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.877,OK
ST_IT_Q011,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_IT_Q013,Science & Tech,ST_IT,KEEP_FACTUAL,"['Tools for manufacturing compound semiconductors like gallium arsenide', 'Electronic Design Automation tools for chip layout developed to reduce foreign dependency', 'Computer-Aided Design tools for quantum computing processors', 'Tools for implementing Proof of Work consensus in blockchain chips']",1,0.877,FACTUAL_OK
ST_IT_Q015,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_IT_Q017,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
ST_IT_Q019,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_IT_Q022,Science & Tech,ST_IT,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_IT_Q027,Science & Tech,ST_IT,KEEP_FACTUAL,"['A quantum computing research facility established by ISRO for space applications', 'A collaborative initiative between India and AWS to provide quantum computing access', ""India's national mission to develop indigenous quantum processors"", 'A cybersecurity framework for post-quantum cryptography standards']",1,0.877,FACTUAL_OK
ST_IT_Q028,Science & Tech,ST_IT,KEEP_FACTUAL,"['A consortium of telecom operators for 5G rollout in India', 'A government-industry partnership to develop 6G technologies under the Department of Telecommunications', 'A research initiative by IITs focusing on quantum communication networks', 'An international forum for setting global standards for next-generation wireless technologies']",1,0.877,FACTUAL_OK
ST_IT_Q031,Science & Tech,ST_IT,KEEP_FACTUAL,"['It can only exist in either a 0 or 1 state at any given time, similar to classical bits.', 'It allows particles to remain connected regardless of distance through quantum entanglement.', 'It can exist in a superposition of both 0 and 1 states simultaneously.', 'It achieves quantum supremacy by solving impractical problems faster than classical computers.']",2,0.877,FACTUAL_OK
ST_IT_Q032,Science & Tech,ST_IT,KEEP_FACTUAL,"['A proprietary blockchain platform developed by IBM for enterprise use', 'An open-source blockchain project hosted by the Linux Foundation', 'A government-backed blockchain initiative for digital currency', 'A consensus algorithm used in public blockchain networks']",1,0.877,FACTUAL_OK
ST_NUC_Q004,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.872,OK
ST_NUC_Q006,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.872,OK
ST_NUC_Q007,Science & Tech,ST_NUC,KEEP_FACTUAL,"[""A proposed fusion-fission hybrid reactor being developed by India's Institute for Plasma Research"", ""India's first commercial nuclear fusion power plant currently operational in Tamil Nadu"", ""A thorium-based fast breeder reactor developed under India's three-stage nuclear program"", 'An international thermonuclear experimental reactor project where India is one of seven member countries']",0,0.872,FACTUAL_OK
ST_NUC_Q008,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.872,OK
ST_NUC_Q012,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.872,OK
ST_NUC_Q013,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.872,OK
ST_NUC_Q015,Science & Tech,ST_NUC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.872,OK
ST_SPACE_Q003,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q007,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.845,OK
ST_SPACE_Q008,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.845,OK
ST_SPACE_Q012,Science & Tech,ST_SPACE,KEEP_FACTUAL,"['A reusable launch vehicle technology demonstrator tested by ISRO for autonomous landing experiments', ""A lunar rover developed for the Chandrayaan-3 mission to explore the Moon's surface"", 'A regional navigation satellite system developed by India as an alternative to GPS', 'A cryogenic upper stage used in GSLV rockets for launching heavier payloads']",0,0.845,FACTUAL_OK
ST_SPACE_Q013,Science & Tech,ST_SPACE,KEEP_FACTUAL,"[""India's first solar observatory mission that reached its halo orbit around the Sun-Earth L1 point in January 2024"", ""India's multi-wavelength space observatory launched to study astronomical objects like stars and galaxies"", ""India's lunar mission that successfully soft-landed on the Moon's south pole region in 2023"", ""India's regional navigation satellite system providing positioning services over India and surrounding areas""]",0,0.845,FACTUAL_OK
ST_SPACE_Q014,Science & Tech,ST_SPACE,KEEP_FACTUAL,"[""India's first dedicated mission to study cosmic X-ray sources through polarimetry"", 'A joint India-US mission to study solar flares using X-ray spectroscopy', ""India's second multi-wavelength space observatory after AstroSat"", ""A lunar mission to analyze X-ray emissions from the Moon's surface""]",0,0.845,FACTUAL_OK
ST_SPACE_Q015,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q018,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q019,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q020,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q022,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q024,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
ST_SPACE_Q025,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.845,OK
ST_SPACE_Q026,Science & Tech,ST_SPACE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.845,OK
